pandal_id,pandal_name,pandal_region,pandal_latitude,pandal_longitude,eatery_name,cuisine_type,distance_m,distance_km,budget_for_two_inr,best_recommended_item,eatery_latitude,eatery_longitude
143,Sonarpur Sarbojanin Durgotsav Puja Committee,South Kolkata,22.443012,88.428023,The Yellow Turtle (Near Sonarpur Sarbojanin Durgotsav Puja Committee),Pan-Asian,870,0.87,850,Dim Sums & Hakka Noodles,22.435981,88.424227
144,Sri Sri Sarbojanin Durga Puja,South Kolkata,22.520012,88.346023,6 Ballygunge Place (Near Sri Sri Sarbojanin Durga Puja),Heritage Bengali,600,0.6,1100,Dab Chingri & Kosha Mangsho,22.518423,88.340444
144,Sri Sri Sarbojanin Durga Puja,South Kolkata,22.520012,88.346023,Bar-B-Q (Near Sri Sri Sarbojanin Durga Puja),Classic Chinese,660,0.66,1200,Peking Duck & Crispy Chilli Pork,22.516819,88.351446
144,Sri Sri Sarbojanin Durga Puja,South Kolkata,22.520012,88.346023,Chowman (Near Sri Sri Sarbojanin Durga Puja),Chinese,520,0.52,700,Kolkata Style Chilli Chicken & Fried Rice,22.523228,88.342334
145,Surya Nagar Sarbojanin Durga Puja,South Kolkata,22.464012,88.372023,Balaram Mullick & Radharaman Mullick (Near Surya Nagar Sarbojanin Durga Puja),Iconic Mishti,810,0.81,250,Baked Rosogolla & Mango Sandesh,22.471202,88.37353
145,Surya Nagar Sarbojanin Durga Puja,South Kolkata,22.464012,88.372023,Arsalan (Near Surya Nagar Sarbojanin Durga Puja),Mughlai,860,0.86,750,Mutton Special Biryani & Firni,22.465702,88.380183
145,Surya Nagar Sarbojanin Durga Puja,South Kolkata,22.464012,88.372023,The Yellow Turtle (Near Surya Nagar Sarbojanin Durga Puja),Pan-Asian,710,0.71,850,Dim Sums & Hakka Noodles,22.460541,88.377829
146,Tridhara Sammilani Durga Puja,South Kolkata,22.519745,88.355123,Saptapadi (Near Tridhara Sammilani Durga Puja),Bengali Fusion,950,0.95,800,Kacha Lonka Mangsho & Pulao Thali,22.512676,88.349872
146,Tridhara Sammilani Durga Puja,South Kolkata,22.519745,88.355123,Bhojohori Manna (Near Tridhara Sammilani Durga Puja),Traditional Bengali,930,0.93,750,"Ilish Bhapa, Kosha Mangsho & Basanti Pulao",22.524447,88.362622
146,Tridhara Sammilani Durga Puja,South Kolkata,22.519745,88.355123,Roastery Coffee House (Near Tridhara Sammilani Durga Puja),Cafe & Continental,870,0.87,800,Cranberry Cold Brew & Mac and Cheese,22.527232,88.357725
147,Tulipians Durgotsav,South Kolkata,22.519012,88.348023,Bar-B-Q (Near Tulipians Durgotsav),Classic Chinese,820,0.82,1200,Peking Duck & Crispy Chilli Pork,22.511626,88.34874
147,Tulipians Durgotsav,South Kolkata,22.519012,88.348023,Koshe Kosha (Near Tulipians Durgotsav),Authentic Bengali,720,0.72,700,Kosha Mangsho with Luchi,22.518068,88.354951
148,Udayan Kidderpore Durga Puja,South Kolkata,22.534012,88.322023,The Yellow Turtle (Near Udayan Kidderpore Durga Puja),Pan-Asian,570,0.57,850,Dim Sums & Hakka Noodles,22.531765,88.317034
148,Udayan Kidderpore Durga Puja,South Kolkata,22.534012,88.322023,Ganguram Sweets (Near Udayan Kidderpore Durga Puja),Sweet Corner,790,0.79,180,Mishti Doi & Kesar Radhaballavi,22.52697,88.320729
149,Upohar Utsav Committee,South Kolkata,22.466012,88.384023,Kasturi Restaurant (Near Upohar Utsav Committee),Dhakai Bangladeshi Bengali,970,0.97,650,Kochu Pata Diye Chingri Bhapa & Dhakai Mangsho,22.47427,88.387205
149,Upohar Utsav Committee,South Kolkata,22.466012,88.384023,Bijoli Grill (Near Upohar Utsav Committee),Bengali Seafood & Snacks,610,0.61,500,Bhetki Fish Batter Fry & Prawn Cutlet,22.471206,88.382026
149,Upohar Utsav Committee,South Kolkata,22.466012,88.384023,Campari (Near Upohar Utsav Committee),Snack & Cutlet Joint,870,0.87,250,Fish Fry with Kasundi & Mutton Roll,22.466711,88.375599
150,VIP Nagar Sarbojanin Durga Puja Committee,South Kolkata,22.516012,88.395023,Bhojohori Manna (Near VIP Nagar Sarbojanin Durga Puja Committee),Traditional Bengali,750,0.75,750,"Ilish Bhapa, Kosha Mangsho & Basanti Pulao",22.509863,88.398101
150,VIP Nagar Sarbojanin Durga Puja Committee,South Kolkata,22.516012,88.395023,Oudh 1590 (Near VIP Nagar Sarbojanin Durga Puja Committee),Awadhi Dining,580,0.58,1000,Raan Biryani & Galawati Kebab,22.510876,88.393876
150,VIP Nagar Sarbojanin Durga Puja Committee,South Kolkata,22.516012,88.395023,6 Ballygunge Place (Near VIP Nagar Sarbojanin Durga Puja Committee),Heritage Bengali,630,0.63,1100,Dab Chingri & Kosha Mangsho,22.510698,88.392813
151,Westend Park Sarbojanin Durga Puja,South Kolkata,22.521012,88.343023,Balaram Mullick & Radharaman Mullick (Near Westend Park Sarbojanin Durga Puja),Iconic Mishti,860,0.86,250,Baked Rosogolla & Mango Sandesh,22.513851,88.346286
151,Westend Park Sarbojanin Durga Puja,South Kolkata,22.521012,88.343023,Roastery Coffee House (Near Westend Park Sarbojanin Durga Puja),Cafe & Continental,730,0.73,800,Cranberry Cold Brew & Mac and Cheese,22.526839,88.346359
151,Westend Park Sarbojanin Durga Puja,South Kolkata,22.521012,88.343023,Ganguram Sweets (Near Westend Park Sarbojanin Durga Puja),Sweet Corner,660,0.66,180,Mishti Doi & Kesar Radhaballavi,22.515623,88.345782
152,14 Pally Udayan Sangha,Central Kolkata,22.579012,88.358023,Indian Coffee House (Near 14 Pally Udayan Sangha),Iconic Cultural Cafe,650,0.65,250,"Mutton Infusion, Cold Coffee & Chicken Cutlet",22.574149,88.361576
152,14 Pally Udayan Sangha,Central Kolkata,22.579012,88.358023,Anadi Cabin (Near 14 Pally Udayan Sangha),Heritage Cabin,960,0.96,250,Famous Mughlai Paratha with Duck Egg,22.583105,88.36626
152,14 Pally Udayan Sangha,Central Kolkata,22.579012,88.358023,Kusum Rolls (Near 14 Pally Udayan Sangha),Rolls & Street Eats,970,0.97,250,Double Egg Double Chicken Roll,22.570601,88.36034
153,37 Pally Sarbojanin Durgotsab,Central Kolkata,22.578334,88.358412,Mocambo (Near 37 Pally Sarbojanin Durgotsab),Heritage Continental,630,0.63,1300,Devilled Crab & Chicken Tetrazzini,22.573502,88.355165
153,37 Pally Sarbojanin Durgotsab,Central Kolkata,22.578334,88.358412,Kusum Rolls (Near 37 Pally Sarbojanin Durgotsab),Rolls & Street Eats,760,0.76,250,Double Egg Double Chicken Roll,22.572883,88.362916
153,37 Pally Sarbojanin Durgotsab,Central Kolkata,22.578334,88.358412,Eau Chew (Near 37 Pally Sarbojanin Durgotsab),Historic Hakka Chinese,660,0.66,900,Josephine Noodles & Chimney Soup,22.575151,88.363844
154,47 Pally Jubak Brinda Durga Puja,Central Kolkata,22.577645,88.357734,Bhim Chandra Nag (Near 47 Pally Jubak Brinda Durga Puja),Centuries Old Sweet Shop,750,0.75,200,Sandesh & Manohara,22.58276,88.362526
154,47 Pally Jubak Brinda Durga Puja,Central Kolkata,22.577645,88.357734,Flurys (Near 47 Pally Jubak Brinda Durga Puja),Heritage Tea Room & Bakery,750,0.75,900,"English Breakfast, Rum Ball & Peach Melba",22.583277,88.353668
154,47 Pally Jubak Brinda Durga Puja,Central Kolkata,22.577645,88.357734,Mocambo (Near 47 Pally Jubak Brinda Durga Puja),Heritage Continental,680,0.68,1300,Devilled Crab & Chicken Tetrazzini,22.576774,88.351185
155,Central Calcutta Youth Association,Central Kolkata,22.569012,88.358023,Shiraz Golden Restaurant (Near Central Calcutta Youth Association),Kolkata Mughlai,590,0.59,700,"Mutton Biryani, Chaap & Shahi Tukda",22.570748,88.36345
155,Central Calcutta Youth Association,Central Kolkata,22.569012,88.358023,Mocambo (Near Central Calcutta Youth Association),Heritage Continental,800,0.8,1300,Devilled Crab & Chicken Tetrazzini,22.569476,88.350257
156,College Square Sarbojanin Durgotsav,Central Kolkata,22.573912,88.363845,Flurys (Near College Square Sarbojanin Durgotsav),Heritage Tea Room & Bakery,810,0.81,900,"English Breakfast, Rum Ball & Peach Melba",22.566774,88.365615
156,College Square Sarbojanin Durgotsav,Central Kolkata,22.573912,88.363845,Bhim Chandra Nag (Near College Square Sarbojanin Durgotsav),Centuries Old Sweet Shop,780,0.78,200,Sandesh & Manohara,22.567719,88.360212
157,Entally Matribhumi Durga Puja,Central Kolkata,22.564012,88.372023,Eau Chew (Near Entally Matribhumi Durga Puja),Historic Hakka Chinese,590,0.59,900,Josephine Noodles & Chimney Soup,22.568864,88.374411
157,Entally Matribhumi Durga Puja,Central Kolkata,22.564012,88.372023,Anadi Cabin (Near Entally Matribhumi Durga Puja),Heritage Cabin,720,0.72,250,Famous Mughlai Paratha with Duck Egg,22.56189,88.378645
157,Entally Matribhumi Durga Puja,Central Kolkata,22.564012,88.372023,Nizam's (Near Entally Matribhumi Durga Puja),Street Pioneer / Mughlai,650,0.65,300,Original Kathi Kebab Roll & Beef Roll,22.569528,88.374209
158,Entally Sarbojanin Sri Sri Durga Puja,Central Kolkata,22.563334,88.372412,Aminia (Near Entally Sarbojanin Sri Sri Durga Puja),Heritage Mughlai,730,0.73,650,Mutton Awadhi Biryani & Rezala,22.569519,88.374897
158,Entally Sarbojanin Sri Sri Durga Puja,Central Kolkata,22.563334,88.372412,Tiretta Chinese Food Kiosk (Near Entally Sarbojanin Sri Sri Durga Puja),Authentic Chinese Breakfast,900,0.9,250,Steamed Pork Bao & Wonton Soup,22.570546,88.376471
159,Interact Club of Chowringhee High School Sarbojanin Durga Puja,Central Kolkata,22.556012,88.353023,Kewpie's Kitchen (Near Interact Club of Chowringhee High School Sarbojanin Durga Puja),Authentic Bengali Dining,750,0.75,1000,Mahabhoj Fish & Mangsho Thali,22.549415,88.354717
159,Interact Club of Chowringhee High School Sarbojanin Durga Puja,Central Kolkata,22.556012,88.353023,Eau Chew (Near Interact Club of Chowringhee High School Sarbojanin Durga Puja),Historic Hakka Chinese,770,0.77,900,Josephine Noodles & Chimney Soup,22.557821,88.34579
160,Kanai Dhar Lane Adhibasi Brinda,Central Kolkata,22.568012,88.361023,Tiretta Chinese Food Kiosk (Near Kanai Dhar Lane Adhibasi Brinda),Authentic Chinese Breakfast,780,0.78,250,Steamed Pork Bao & Wonton Soup,22.570681,88.368047
160,Kanai Dhar Lane Adhibasi Brinda,Central Kolkata,22.568012,88.361023,Bhim Chandra Nag (Near Kanai Dhar Lane Adhibasi Brinda),Centuries Old Sweet Shop,800,0.8,200,Sandesh & Manohara,22.560777,88.360956
161,Machua Bazar Sarbajanik Durga Puja Samity,Central Kolkata,22.581012,88.360023,Tiretta Chinese Food Kiosk (Near Machua Bazar Sarbajanik Durga Puja Samity),Authentic Chinese Breakfast,890,0.89,250,Steamed Pork Bao & Wonton Soup,22.585212,88.352637
161,Machua Bazar Sarbajanik Durga Puja Samity,Central Kolkata,22.581012,88.360023,Mocambo (Near Machua Bazar Sarbajanik Durga Puja Samity),Heritage Continental,970,0.97,1300,Devilled Crab & Chicken Tetrazzini,22.588582,88.364793
162,Md. Ali Park Durga Puja,Central Kolkata,22.578623,88.360124,Peter Cat (Near Md. Ali Park Durga Puja),Continental / Heritage,850,0.85,1200,Cheelo Kebab & Iranian Cocktails,22.586298,88.359656
162,Md. Ali Park Durga Puja,Central Kolkata,22.578623,88.360124,Shiraz Golden Restaurant (Near Md. Ali Park Durga Puja),Kolkata Mughlai,760,0.76,700,"Mutton Biryani, Chaap & Shahi Tukda",22.573322,88.355418
163,New Market Sarbojanin Sri Sri Durga Puja,Central Kolkata,22.560012,88.353023,Nizam's (Near New Market Sarbojanin Sri Sri Durga Puja),Street Pioneer / Mughlai,710,0.71,300,Original Kathi Kebab Roll & Beef Roll,22.556627,88.358892
163,New Market Sarbojanin Sri Sri Durga Puja,Central Kolkata,22.560012,88.353023,Aminia (Near New Market Sarbojanin Sri Sri Durga Puja),Heritage Mughlai,800,0.8,650,Mutton Awadhi Biryani & Rezala,22.561777,88.345476
163,New Market Sarbojanin Sri Sri Durga Puja,Central Kolkata,22.560012,88.353023,Kusum Rolls (Near New Market Sarbojanin Sri Sri Durga Puja),Rolls & Street Eats,820,0.82,250,Double Egg Double Chicken Roll,22.566801,88.356233
164,Pallir Yubak Brinda Durga Puja,Central Kolkata,22.559334,88.353412,Tung Fong Restaurant (Near Pallir Yubak Brinda Durga Puja),Chinese,700,0.7,1100,Chilli Garlic Prawns & Crispy Lamb,22.559255,88.360221
164,Pallir Yubak Brinda Durga Puja,Central Kolkata,22.559334,88.353412,Anadi Cabin (Near Pallir Yubak Brinda Durga Puja),Heritage Cabin,910,0.91,250,Famous Mughlai Paratha with Duck Egg,22.567359,88.351449
165,Santosh Mitra Square Durga Puja,Central Kolkata,22.567834,88.365912,Nizam's (Near Santosh Mitra Square Durga Puja),Street Pioneer / Mughlai,790,0.79,300,Original Kathi Kebab Roll & Beef Roll,22.572339,88.371877
165,Santosh Mitra Square Durga Puja,Central Kolkata,22.567834,88.365912,Mocambo (Near Santosh Mitra Square Durga Puja),Heritage Continental,680,0.68,1300,Devilled Crab & Chicken Tetrazzini,22.573857,88.364579
166,Shishu Palan Foundation,Central Kolkata,22.577012,88.359023,Flurys (Near Shishu Palan Foundation),Heritage Tea Room & Bakery,950,0.95,900,"English Breakfast, Rum Ball & Peach Melba",22.57387,88.367625
166,Shishu Palan Foundation,Central Kolkata,22.577012,88.359023,Kewpie's Kitchen (Near Shishu Palan Foundation),Authentic Bengali Dining,690,0.69,1000,Mahabhoj Fish & Mangsho Thali,22.578627,88.352539
166,Shishu Palan Foundation,Central Kolkata,22.577012,88.359023,Indian Coffee House (Near Shishu Palan Foundation),Iconic Cultural Cafe,890,0.89,250,"Mutton Infusion, Cold Coffee & Chicken Cutlet",22.57314,88.351432
167,Wellington Nagarik Kalyan Samity Durga Puja,Central Kolkata,22.563012,88.358023,Anadi Cabin (Near Wellington Nagarik Kalyan Samity Durga Puja),Heritage Cabin,710,0.71,250,Famous Mughlai Paratha with Duck Egg,22.558863,88.363294
167,Wellington Nagarik Kalyan Samity Durga Puja,Central Kolkata,22.563012,88.358023,Eau Chew (Near Wellington Nagarik Kalyan Samity Durga Puja),Historic Hakka Chinese,690,0.69,900,Josephine Noodles & Chimney Soup,22.56566,88.364101
168,Shimla Byam Samity,Central Kolkata,22.585012,88.364023,Nizam's (Near Shimla Byam Samity),Street Pioneer / Mughlai,740,0.74,300,Original Kathi Kebab Roll & Beef Roll,22.585995,88.371145
168,Shimla Byam Samity,Central Kolkata,22.585012,88.364023,Bhim Chandra Nag (Near Shimla Byam Samity),Centuries Old Sweet Shop,580,0.58,200,Sandesh & Manohara,22.589653,88.366653
169,Singhi Bagan Durga Puja,Central Kolkata,22.584334,88.364412,Tung Fong Restaurant (Near Singhi Bagan Durga Puja),Chinese,770,0.77,1100,Chilli Garlic Prawns & Crispy Lamb,22.583838,88.35694
169,Singhi Bagan Durga Puja,Central Kolkata,22.584334,88.364412,Bhim Chandra Nag (Near Singhi Bagan Durga Puja),Centuries Old Sweet Shop,760,0.76,200,Sandesh & Manohara,22.580722,88.358121
170,Beliaghata 33 Palli Durga Puja,Central Kolkata,22.568012,88.384023,Kewpie's Kitchen (Near Beliaghata 33 Palli Durga Puja),Authentic Bengali Dining,590,0.59,1000,Mahabhoj Fish & Mangsho Thali,22.570258,88.389229
170,Beliaghata 33 Palli Durga Puja,Central Kolkata,22.568012,88.384023,Kusum Rolls (Near Beliaghata 33 Palli Durga Puja),Rolls & Street Eats,840,0.84,250,Double Egg Double Chicken Roll,22.562632,88.378254
171,Entally Sarbojanin,Central Kolkata,22.562012,88.373023,Indian Coffee House (Near Entally Sarbojanin),Iconic Cultural Cafe,540,0.54,250,"Mutton Infusion, Cold Coffee & Chicken Cutlet",22.558799,88.376979
171,Entally Sarbojanin,Central Kolkata,22.562012,88.373023,Tiretta Chinese Food Kiosk (Near Entally Sarbojanin),Authentic Chinese Breakfast,850,0.85,250,Steamed Pork Bao & Wonton Soup,22.569559,88.371453
172,AJ Block Durga Puja,East Kolkata & Salt Lake,22.588012,88.411023,Gupta Brothers (Near AJ Block Durga Puja),North Indian & Sweets,630,0.63,400,Chole Bhature & Rasmalai,22.593577,88.409708
172,AJ Block Durga Puja,East Kolkata & Salt Lake,22.588012,88.411023,Fly Kouzina (Near AJ Block Durga Puja),Vegetarian Fine Dining,880,0.88,850,Crispy Corn & Sizzling Brownie,22.594565,88.406165
172,AJ Block Durga Puja,East Kolkata & Salt Lake,22.588012,88.411023,Chowman (Near AJ Block Durga Puja),Chinese,610,0.61,700,Kung Pao Chicken & Hakka Noodles,22.58561,88.40568
173,BD Block Sarbojanin Durgotsab Committee,East Kolkata & Salt Lake,22.587334,88.411412,Gupta Brothers (Near BD Block Sarbojanin Durgotsab Committee),North Indian & Sweets,700,0.7,400,Chole Bhature & Rasmalai,22.581097,88.410243
173,BD Block Sarbojanin Durgotsab Committee,East Kolkata & Salt Lake,22.587334,88.411412,Chowman (Near BD Block Sarbojanin Durgotsab Committee),Chinese,960,0.96,700,Kung Pao Chicken & Hakka Noodles,22.590876,88.402885
173,BD Block Sarbojanin Durgotsab Committee,East Kolkata & Salt Lake,22.587334,88.411412,Kasturi (Near BD Block Sarbojanin Durgotsab Committee),Bengali & Dhakai,890,0.89,650,Chingri Malai & Bhetki Paturi,22.592527,88.418028
174,BJ Block Saradotsav Committee,East Kolkata & Salt Lake,22.584312,88.417823,Santa's Fantasea (Near BJ Block Saradotsav Committee),Tribal & Coastal Seafood,690,0.69,800,Banshpoda Mangsho & Seafood Rice,22.590028,88.41513
174,BJ Block Saradotsav Committee,East Kolkata & Salt Lake,22.584312,88.417823,Gupta Brothers (Near BJ Block Saradotsav Committee),North Indian & Sweets,850,0.85,400,Chole Bhature & Rasmalai,22.576663,88.416998
174,BJ Block Saradotsav Committee,East Kolkata & Salt Lake,22.584312,88.417823,Kasturi (Near BJ Block Saradotsav Committee),Bengali & Dhakai,580,0.58,650,Chingri Malai & Bhetki Paturi,22.588846,88.420661
175,BL Block Durga Puja,East Kolkata & Salt Lake,22.586645,88.410734,Chowman (Near BL Block Durga Puja),Chinese,940,0.94,700,Kung Pao Chicken & Hakka Noodles,22.591756,88.418042
175,BL Block Durga Puja,East Kolkata & Salt Lake,22.586645,88.410734,Gupta Brothers (Near BL Block Durga Puja),North Indian & Sweets,720,0.72,400,Chole Bhature & Rasmalai,22.592791,88.40842
176,EKTP Phase 2 Abasik Puja Samity,East Kolkata & Salt Lake,22.548012,88.402023,Gupta Brothers (Near EKTP Phase 2 Abasik Puja Samity),North Indian & Sweets,950,0.95,400,Chole Bhature & Rasmalai,22.54062,88.406732
176,EKTP Phase 2 Abasik Puja Samity,East Kolkata & Salt Lake,22.548012,88.402023,Bhoj Company (Near EKTP Phase 2 Abasik Puja Samity),Bengali Homestyle,700,0.7,750,Kochi Panthar Jhol & Chingri Malaikari,22.543565,88.406869
177,Jawpur Bayam Samity Durga Puja,East Kolkata & Salt Lake,22.618012,88.386023,Arsalan (Near Jawpur Bayam Samity Durga Puja),Mughlai,530,0.53,700,Mutton Biryani & Murgh Rezala,22.62236,88.383851
177,Jawpur Bayam Samity Durga Puja,East Kolkata & Salt Lake,22.618012,88.386023,Bhoj Company (Near Jawpur Bayam Samity Durga Puja),Bengali Homestyle,910,0.91,750,Kochi Panthar Jhol & Chingri Malaikari,22.613173,88.37886
177,Jawpur Bayam Samity Durga Puja,East Kolkata & Salt Lake,22.618012,88.386023,Haji Saheb (Near Jawpur Bayam Samity Durga Puja),Mughlai,880,0.88,650,Special Mutton Biryani & Murgh Bhuna,22.623177,88.392538
178,Judge Bagan Sarbojanin Durgotsab,East Kolkata & Salt Lake,22.582012,88.405023,Gupta Brothers (Near Judge Bagan Sarbojanin Durgotsab),North Indian & Sweets,840,0.84,400,Chole Bhature & Rasmalai,22.574808,88.407617
178,Judge Bagan Sarbojanin Durgotsab,East Kolkata & Salt Lake,22.582012,88.405023,Oudh 1590 (Near Judge Bagan Sarbojanin Durgotsab),Awadhi,520,0.52,950,Murgh Sugandhi Kebab & Awadhi Handi Biryani,22.586144,88.407439
178,Judge Bagan Sarbojanin Durgotsab,East Kolkata & Salt Lake,22.582012,88.405023,Kasturi (Near Judge Bagan Sarbojanin Durgotsab),Bengali & Dhakai,640,0.64,650,Chingri Malai & Bhetki Paturi,22.584957,88.399663
179,Kanjial Para Puja Samity Durga Puja,East Kolkata & Salt Lake,22.581334,88.405412,Arsalan (Near Kanjial Para Puja Samity Durga Puja),Mughlai,660,0.66,700,Mutton Biryani & Murgh Rezala,22.587036,88.40731
179,Kanjial Para Puja Samity Durga Puja,East Kolkata & Salt Lake,22.581334,88.405412,Chowman (Near Kanjial Para Puja Samity Durga Puja),Chinese,710,0.71,700,Kung Pao Chicken & Hakka Noodles,22.583083,88.398766
179,Kanjial Para Puja Samity Durga Puja,East Kolkata & Salt Lake,22.581334,88.405412,Haji Saheb (Near Kanjial Para Puja Samity Durga Puja),Mughlai,730,0.73,650,Special Mutton Biryani & Murgh Bhuna,22.586398,88.409969
180,Nabapally Adhibashi Brinda Durga Puja,East Kolkata & Salt Lake,22.580645,88.404734,Haji Saheb (Near Nabapally Adhibashi Brinda Durga Puja),Mughlai,760,0.76,650,Special Mutton Biryani & Murgh Bhuna,22.580993,88.412119
180,Nabapally Adhibashi Brinda Durga Puja,East Kolkata & Salt Lake,22.580645,88.404734,Santa's Fantasea (Near Nabapally Adhibashi Brinda Durga Puja),Tribal & Coastal Seafood,590,0.59,800,Banshpoda Mangsho & Seafood Rice,22.575828,88.407203
180,Nabapally Adhibashi Brinda Durga Puja,East Kolkata & Salt Lake,22.580645,88.404734,Bhoj Company (Near Nabapally Adhibashi Brinda Durga Puja),Bengali Homestyle,800,0.8,750,Kochi Panthar Jhol & Chingri Malaikari,22.581074,88.412503
181,Netaji Sporting Club Durga Puja,East Kolkata & Salt Lake,22.579012,88.404023,Oudh 1590 (Near Netaji Sporting Club Durga Puja),Awadhi,970,0.97,950,Murgh Sugandhi Kebab & Awadhi Handi Biryani,22.587003,88.407916
181,Netaji Sporting Club Durga Puja,East Kolkata & Salt Lake,22.579012,88.404023,Arsalan (Near Netaji Sporting Club Durga Puja),Mughlai,760,0.76,700,Mutton Biryani & Murgh Rezala,22.572146,88.403683
181,Netaji Sporting Club Durga Puja,East Kolkata & Salt Lake,22.579012,88.404023,Chowman (Near Netaji Sporting Club Durga Puja),Chinese,970,0.97,700,Kung Pao Chicken & Hakka Noodles,22.570742,88.400874
182,Prafulla Kanan Sarbojanin Durgotsab,East Kolkata & Salt Lake,22.605012,88.423023,Gupta Brothers (Near Prafulla Kanan Sarbojanin Durgotsab),North Indian & Sweets,700,0.7,400,Chole Bhature & Rasmalai,22.600584,88.427891
182,Prafulla Kanan Sarbojanin Durgotsab,East Kolkata & Salt Lake,22.605012,88.423023,Santa's Fantasea (Near Prafulla Kanan Sarbojanin Durgotsab),Tribal & Coastal Seafood,860,0.86,800,Banshpoda Mangsho & Seafood Rice,22.600165,88.429567
182,Prafulla Kanan Sarbojanin Durgotsab,East Kolkata & Salt Lake,22.605012,88.423023,Bhoj Company (Near Prafulla Kanan Sarbojanin Durgotsab),Bengali Homestyle,550,0.55,750,Kochi Panthar Jhol & Chingri Malaikari,22.605289,88.428367
183,Purba Kalikata Sarbojanin Durgotsav,East Kolkata & Salt Lake,22.571012,88.388023,Bhoj Company (Near Purba Kalikata Sarbojanin Durgotsav),Bengali Homestyle,540,0.54,750,Kochi Panthar Jhol & Chingri Malaikari,22.566331,88.386525
183,Purba Kalikata Sarbojanin Durgotsav,East Kolkata & Salt Lake,22.571012,88.388023,Oudh 1590 (Near Purba Kalikata Sarbojanin Durgotsav),Awadhi,890,0.89,950,Murgh Sugandhi Kebab & Awadhi Handi Biryani,22.574662,88.39574
184,Purbanchal Prabhati Sangha Durga Puja,East Kolkata & Salt Lake,22.570334,88.388412,Gupta Brothers (Near Purbanchal Prabhati Sangha Durga Puja),North Indian & Sweets,580,0.58,400,Chole Bhature & Rasmalai,22.569223,88.382898
184,Purbanchal Prabhati Sangha Durga Puja,East Kolkata & Salt Lake,22.570334,88.388412,Oudh 1590 (Near Purbanchal Prabhati Sangha Durga Puja),Awadhi,960,0.96,950,Murgh Sugandhi Kebab & Awadhi Handi Biryani,22.578695,88.39054
184,Purbanchal Prabhati Sangha Durga Puja,East Kolkata & Salt Lake,22.570334,88.388412,Kasturi (Near Purbanchal Prabhati Sangha Durga Puja),Bengali & Dhakai,610,0.61,650,Chingri Malai & Bhetki Paturi,22.571743,88.382675
185,Sixemes Cooperative Housing Durgotsav,East Kolkata & Salt Lake,22.585012,88.415023,Bhoj Company (Near Sixemes Cooperative Housing Durgotsav),Bengali Homestyle,760,0.76,750,Kochi Panthar Jhol & Chingri Malaikari,22.591869,88.414518
185,Sixemes Cooperative Housing Durgotsav,East Kolkata & Salt Lake,22.585012,88.415023,Chowman (Near Sixemes Cooperative Housing Durgotsav),Chinese,770,0.77,700,Kung Pao Chicken & Hakka Noodles,22.584867,88.422513
186,"Sree Sree Durga Puja Committee, Rabindrapally",East Kolkata & Salt Lake,22.602012,88.426023,"Chowman (Near Sree Sree Durga Puja Committee, Rabindrapally)",Chinese,920,0.92,700,Kung Pao Chicken & Hakka Noodles,22.60996,88.428672
186,"Sree Sree Durga Puja Committee, Rabindrapally",East Kolkata & Salt Lake,22.602012,88.426023,"Bhoj Company (Near Sree Sree Durga Puja Committee, Rabindrapally)",Bengali Homestyle,820,0.82,750,Kochi Panthar Jhol & Chingri Malaikari,22.600934,88.433917
187,New Town Sarbojanin,East Kolkata & Salt Lake,22.586012,88.462023,Kasturi (Near New Town Sarbojanin),Bengali & Dhakai,720,0.72,650,Chingri Malai & Bhetki Paturi,22.592282,88.460131
187,New Town Sarbojanin,East Kolkata & Salt Lake,22.586012,88.462023,Haji Saheb (Near New Town Sarbojanin),Mughlai,680,0.68,650,Special Mutton Biryani & Murgh Bhuna,22.58839,88.468124
187,New Town Sarbojanin,East Kolkata & Salt Lake,22.586012,88.462023,Bhoj Company (Near New Town Sarbojanin),Bengali Homestyle,840,0.84,750,Kochi Panthar Jhol & Chingri Malaikari,22.580905,88.468073
188,AK Block Salt Lake,East Kolkata & Salt Lake,22.589012,88.412023,Arsalan (Near AK Block Salt Lake),Mughlai,720,0.72,700,Mutton Biryani & Murgh Rezala,22.59552,88.411807
188,AK Block Salt Lake,East Kolkata & Salt Lake,22.589012,88.412023,Kasturi (Near AK Block Salt Lake),Bengali & Dhakai,600,0.6,650,Chingri Malai & Bhetki Paturi,22.587539,88.417641
188,AK Block Salt Lake,East Kolkata & Salt Lake,22.589012,88.412023,Santa's Fantasea (Near AK Block Salt Lake),Tribal & Coastal Seafood,570,0.57,800,Banshpoda Mangsho & Seafood Rice,22.586588,88.416917
189,Mitali Sangha Kankurgachi,East Kolkata & Salt Lake,22.588012,88.382023,Chowman (Near Mitali Sangha Kankurgachi),Chinese,850,0.85,700,Kung Pao Chicken & Hakka Noodles,22.591856,88.389184
189,Mitali Sangha Kankurgachi,East Kolkata & Salt Lake,22.588012,88.382023,Gupta Brothers (Near Mitali Sangha Kankurgachi),North Indian & Sweets,720,0.72,400,Chole Bhature & Rasmalai,22.581857,88.384308
189,Mitali Sangha Kankurgachi,East Kolkata & Salt Lake,22.588012,88.382023,Haji Saheb (Near Mitali Sangha Kankurgachi),Mughlai,850,0.85,650,Special Mutton Biryani & Murgh Bhuna,22.594544,88.377662
